SortIt	Order	Date	Image_Name	SiteNo	SideNo	LFC	LFCC	LFCCR	DF	Pelicans	Grebes	Cormorant	Percent_Obstructed	Exposure	Image_Clarity	Water_Clarity	Month	Day	Year	Time	Time_as_Num	Discharge_cms	Velocity_m_s	Argo_Depth_m	Logger_Depth_m	Logger_Temp_C	DucksUnlimited_Temp	Discharge_Dir
1450	3933	19/06/2014	IMG_3356	1	1	27	30	30	0	2	0	0	10	2	2	1	19	6	2014	9:45:00	0.40625	-12.517	-0.135	3.019	1.101	17.677	18.8	From_Marsh
1451	3934	19/06/2014	IMG_3357	1	1	54	54	54	0	0	0	0	0	2	2	1	19	6	2014	10:00:00	0.41667	-12.353	-0.155	3.016	1.1	17.664	18.8	From_Marsh
1452	3935	19/06/2014	IMG_3358	1	1	58	58	58	0	0	0	0	0	2	2	1	19	6	2014	10:15:00	0.42708	-12.938	-0.175	3.015	1.099	17.666	18.7	From_Marsh
1453	3936	19/06/2014	IMG_3359	1	1	43	43	43	0	0	0	0	0	2	2	1	19	6	2014	10:30:00	0.4375	-13.353	-0.189	3.013	1.097	17.682	18.7	From_Marsh
1454	3937	19/06/2014	IMG_3360	1	1	38	38	38	0	0	0	0	0	2	2	1	19	6	2014	10:45:00	0.44792	-13.195	-0.204	3.012	1.093	17.755	18.7	From_Marsh
1455	3938	19/06/2014	IMG_3361	1	1	51	51	51	0	0	0	0	0	2	2	1	19	6	2014	11:00:00	0.45833	-13.6	-0.201	3.009	1.087	17.828	18.7	From_Marsh
1456	3939	19/06/2014	IMG_3362	1	1	25	25	25	0	0	0	0	0	2	2	1	19	6	2014	11:15:00	0.46875	-14.351	-0.212	3.008	1.085	17.85	18.7	From_Marsh
1457	3940	19/06/2014	IMG_3363	1	1	34	34	34	0	0	0	0	0	2	2	1	19	6	2014	11:30:00	0.47917	-14.586	-0.219	3.007	1.089	17.883	18.7	From_Marsh
1458	3941	19/06/2014	IMG_3364	1	1	26	28	28	0	0	0	0	7	2	2	1	19	6	2014	11:45:00	0.48958	-14.763	-0.217	3.005	1.08	17.901	18.7	From_Marsh
1459	3942	19/06/2014	IMG_3365	1	1	24	26	26	0	0	0	0	8	2	2	1	19	6	2014	12:00:00	0.5	-15.481	-0.224	3.003	1.079	17.954	18.7	From_Marsh
1460	3943	19/06/2014	IMG_3366	1	1	38	43	43	0	0	0	0	14	2	2	1	19	6	2014	12:15:00	0.51042	-15.506	-0.238	3.002	1.079	18.052	18.8	From_Marsh
1461	3944	19/06/2014	IMG_3367	1	1	24	27	27	0	0	0	0	11	2	2	1	19	6	2014	12:30:00	0.52083	-15.541	-0.242	3	1.08	18.149	18.8	From_Marsh
1462	3945	19/06/2014	IMG_3368	1	1	29	29	29	0	0	0	0	0	2	2	1	19	6	2014	12:45:00	0.53125	-15.4	-0.246	2.998	1.079	18.204	18.9	From_Marsh
1463	3946	19/06/2014	IMG_3369	1	1	36	36	36	0	0	0	0	0	2	2	1	19	6	2014	13:00:00	0.54167	-15.919	-0.259	2.994	1.072	18.169	18.9	From_Marsh
1464	3947	19/06/2014	IMG_3370	1	1	44	44	44	0	0	0	0	0	2	2	1	19	6	2014	13:15:00	0.55208	-15.975	-0.259	2.997	1.071	18.157	18.9	From_Marsh
1465	3948	19/06/2014	IMG_3371	1	1	39	39	39	0	0	0	0	0	2	2	1	19	6	2014	13:30:00	0.5625	-15.34	-0.259	3	1.072	18.125	19	From_Marsh
1466	3949	19/06/2014	IMG_3372	1	1	42	42	42	0	0	0	0	0	2	2	1	19	6	2014	13:45:00	0.57292	-15.25	-0.257	3	1.073	18.097	19	From_Marsh
1467	3950	19/06/2014	IMG_3373	1	1	38	38	38	0	0	0	0	0	2	2	1	19	6	2014	14:00:00	0.58333	-14.986	-0.267	2.993	1.072	18.056	19	From_Marsh
1468	3951	19/06/2014	IMG_3374	1	1	43	43	43	0	0	0	0	0	2	2	1	19	6	2014	14:15:00	0.59375	-15.701	-0.268	2.993	1.068	18.018	19	From_Marsh
1469	3952	19/06/2014	IMG_3375	1	1	35	35	35	0	0	0	0	0	2	2	1	19	6	2014	14:30:00	0.60417	-14.911	-0.257	2.991	1.071	18.002	19	From_Marsh
1470	3953	19/06/2014	IMG_3376	1	1	33	33	33	0	0	0	0	0	2	2	1	19	6	2014	14:45:00	0.61458	-15.522	-0.256	2.988	1.064	18.01	19	From_Marsh
1471	3954	19/06/2014	IMG_3377	1	1	30	30	30	0	0	0	0	0	2	2	1	19	6	2014	15:00:00	0.625	-16.029	-0.251	2.989	1.062	18.051	19	From_Marsh
1472	3955	19/06/2014	IMG_3378	1	1	46	46	46	0	0	0	0	0	2	2	1	19	6	2014	15:15:00	0.63542	-15.347	-0.264	2.988	1.068	18.156	19	From_Marsh
1473	3956	19/06/2014	IMG_3379	1	1	28	28	28	0	0	0	0	0	2	2	1	19	6	2014	15:30:00	0.64583	-14.669	-0.25	2.987	1.07	18.145	19	From_Marsh
1474	3957	19/06/2014	IMG_3380	1	1	51	51	51	0	0	0	0	0	2	2	1	19	6	2014	15:45:00	0.65625	-14.511	-0.262	2.984	1.07	18.129	19	From_Marsh
1475	3958	19/06/2014	IMG_3381	1	1	52	52	52	0	0	0	0	0	2	2	1	19	6	2014	16:00:00	0.66667	-13.372	-0.271	2.982	1.069	18.106	18.9	From_Marsh
1476	3959	19/06/2014	IMG_3382	1	1	38	38	38	0	0	0	0	0	2	2	1	19	6	2014	16:15:00	0.67708	-13.585	-0.258	2.986	1.068	18.073	18.9	From_Marsh
1477	3960	19/06/2014	IMG_3383	1	1	32	32	32	0	0	0	0	0	2	2	1	19	6	2014	16:30:00	0.6875	-14.539	-0.246	2.985	1.062	18.057	18.9	From_Marsh
1478	3961	19/06/2014	IMG_3384	1	1	33	33	33	0	0	0	0	0	2	2	1	19	6	2014	16:45:00	0.69792	-14.955	-0.243	2.986	1.062	18.038	18.9	From_Marsh
1479	3962	19/06/2014	IMG_3385	1	1	34	34	34	0	0	0	0	0	2	2	1	19	6	2014	17:00:00	0.70833	-15.898	-0.223	2.983	1.06	17.981	18.9	From_Marsh
1480	3963	19/06/2014	IMG_3386	1	1	25	25	25	0	0	0	0	0	2	2	1	19	6	2014	17:15:00	0.71875	-15.608	-0.227	2.982	1.061	18.023	18.9	From_Marsh
1481	3964	19/06/2014	IMG_3387	1	1	40	40	40	0	0	0	0	0	2	2	1	19	6	2014	17:30:00	0.72917	-15.373	-0.244	2.983	1.063	18.021	18.9	From_Marsh
1482	3965	19/06/2014	IMG_3388	1	1	28	28	28	0	0	0	0	0	2	2	1	19	6	2014	17:45:00	0.73958	-15.497	-0.252	2.98	1.064	18.021	18.9	From_Marsh
1483	3966	19/06/2014	IMG_3389	1	1	26	26	26	0	0	0	0	0	2	2	1	19	6	2014	18:00:00	0.75	-15.085	-0.269	2.98	1.06	17.971	18.9	From_Marsh
1484	3967	19/06/2014	IMG_3390	1	1	33	33	33	0	0	0	0	0	2	2	1	19	6	2014	18:15:00	0.76042	-15.332	-0.264	2.982	1.064	17.958	18.9	From_Marsh
1485	3968	19/06/2014	IMG_3391	1	1	31	31	31	0	0	0	0	0	2	2	1	19	6	2014	18:30:00	0.77083	-15.245	-0.259	2.983	1.069	17.957	18.9	From_Marsh
1486	3969	19/06/2014	IMG_3392	1	1	37	37	37	0	0	0	0	0	2	2	1	19	6	2014	18:45:00	0.78125	-15.361	-0.262	2.982	1.068	17.968	18.9	From_Marsh
1487	3970	19/06/2014	IMG_3393	1	1	36	36	36	0	0	0	0	0	2	2	1	19	6	2014	19:00:00	0.79167	-14.976	-0.254	2.982	1.07	17.967	18.9	From_Marsh
1488	3971	19/06/2014	IMG_3394	1	1	49	49	49	0	0	0	0	0	2	2	1	19	6	2014	19:15:00	0.80208	-14.832	-0.258	2.985	1.076	17.982	18.9	From_Marsh
1489	3972	19/06/2014	IMG_3395	1	1	39	39	39	0	0	0	0	0	2	2	1	19	6	2014	19:30:00	0.8125	-14.129	-0.256	2.987	1.08	17.958	18.9	From_Marsh
1490	3973	19/06/2014	IMG_3396	1	1	32	32	32	0	0	0	0	0	2	2	1	19	6	2014	19:45:00	0.82292	-13.149	-0.258	2.988	1.083	17.938	18.9	From_Marsh
1491	3974	19/06/2014	IMG_3397	1	1	29	29	29	0	0	0	0	0	2	2	1	19	6	2014	20:00:00	0.83333	-12.443	-0.251	2.988	1.09	17.909	18.9	From_Marsh
1492	3975	19/06/2014	IMG_3398	1	1	36	36	36	0	0	0	0	0	2	2	1	19	6	2014	20:15:00	0.84375	-12.27	-0.248	2.991	1.089	17.885	18.9	From_Marsh
1493	3976	19/06/2014	IMG_3399	1	1	25	25	25	0	0	0	0	0	2	2	1	19	6	2014	20:30:00	0.85417	-12.579	-0.235	2.993	1.09	17.861	18.9	From_Marsh
1494	3977	19/06/2014	IMG_3400	1	1	34	34	34	0	0	0	0	0	2	2	1	19	6	2014	20:45:00	0.86458	-13.005	-0.217	3	1.09	17.854	18.9	From_Marsh
1495	3978	19/06/2014	IMG_3401	1	1	22	23	23	0	1	0	0	3	2	2	1	19	6	2014	21:00:00	0.875	-13.046	-0.204	2.999	1.091	17.838	18.9	From_Marsh
1496	3979	19/06/2014	IMG_3402	1	1	17	17	17	0	0	0	0	2	2	1	1	19	6	2014	21:15:00	0.88542	-13.678	-0.201	3.002	1.092	17.835	18.9	From_Marsh
1497	3980	19/06/2014	IMG_3403	1	1	26	29	29	0	0	0	0	11	2	1	1	19	6	2014	21:30:00	0.89583	-14.519	-0.206	3.002	1.094	17.826	18.9	From_Marsh
1498	3981	19/06/2014	IMG_3404	1	1	22	24	24	0	0	0	0	9	2	1	1	19	6	2014	21:45:00	0.90625	-14.317	-0.214	3.003	1.092	17.814	18.9	From_Marsh
1499	4012	20/06/2014	IMG_3435	1	1	1	1	1	0	9	0	0	33	1	1	1	20	6	2014	5:30:00	0.22917	-12.441	-0.168	3.046	1.125	17.287	18.1	From_Marsh
1500	4013	20/06/2014	IMG_3436	1	1	6	8	8	0	10	0	0	29	1	1	1	20	6	2014	5:45:00	0.23958	-12.7	-0.198	3.041	1.123	17.26	18.1	From_Marsh
1501	4014	20/06/2014	IMG_3437	1	1	16	21	21	0	9	0	0	28	1	1	1	20	6	2014	6:00:00	0.25	-12.452	-0.209	3.037	1.122	17.215	18	From_Marsh
1502	4015	20/06/2014	IMG_3438	1	1	7	10	10	0	16	0	0	44	1	1	1	20	6	2014	6:15:00	0.26042	-12.962	-0.21	3.037	1.118	17.178	18	From_Marsh
1503	4016	20/06/2014	IMG_3439	1	1	9	12	12	0	9	0	0	29	1	1	1	20	6	2014	6:30:00	0.27083	-13.773	-0.199	3.035	1.112	17.152	17.9	From_Marsh
1504	4017	20/06/2014	IMG_3440	1	1	16	19	19	0	9	0	0	19	2	2	1	20	6	2014	6:45:00	0.28125	-14.634	-0.204	3.032	1.108	17.1	17.8	From_Marsh
1505	4018	20/06/2014	IMG_3441	1	1	18	22	22	0	9	0	0	22	2	2	1	20	6	2014	7:00:00	0.29167	-14.544	-0.2	3.029	1.106	17.039	17.8	From_Marsh
1506	4019	20/06/2014	IMG_3442	1	1	25	25	25	0	0	0	0	0	2	2	1	20	6	2014	7:15:00	0.30208	-14.677	-0.21	3.025	1.104	16.977	17.8	From_Marsh
1507	4020	20/06/2014	IMG_3443	1	1	18	19	19	0	1	0	0	5	2	2	1	20	6	2014	7:30:00	0.3125	-14.952	-0.224	3.023	1.101	16.926	17.7	From_Marsh
1508	4021	20/06/2014	IMG_3444	1	1	30	30	30	0	0	0	0	0	2	2	1	20	6	2014	7:45:00	0.32292	-15.656	-0.24	3.021	1.097	16.935	17.7	From_Marsh
1509	4022	20/06/2014	IMG_3445	1	1	25	26	26	0	1	0	0	4	2	2	1	20	6	2014	8:00:00	0.33333	-15.942	-0.238	3.02	1.095	16.904	17.7	From_Marsh
1510	4023	20/06/2014	IMG_3446	1	1	22	24	24	0	4	0	0	10	2	2	1	20	6	2014	8:15:00	0.34375	-16.13	-0.241	3.016	1.097	16.888	17.7	From_Marsh
1511	4024	20/06/2014	IMG_3447	1	1	17	17	17	0	1	0	0	2	2	2	1	20	6	2014	8:30:00	0.35417	-15.932	-0.246	3.015	1.095	16.859	17.7	From_Marsh
1512	4025	20/06/2014	IMG_3448	1	1	25	27	27	0	3	0	0	7	2	2	1	20	6	2014	8:45:00	0.36458	-15.742	-0.259	3.015	1.095	16.83	17.7	From_Marsh
1513	4026	20/06/2014	IMG_3449	1	1	17	20	20	0	6	0	0	16	2	2	1	20	6	2014	9:00:00	0.375	-15.969	-0.264	3.012	1.093	16.829	17.7	From_Marsh
1514	4027	20/06/2014	IMG_3450	1	1	34	37	37	0	2	0	0	10	2	2	1	20	6	2014	9:15:00	0.38542	-15.969	-0.268	3.011	1.092	16.834	17.7	From_Marsh
1515	4028	20/06/2014	IMG_3451	1	1	35	35	35	0	0	0	0	0	2	2	1	20	6	2014	9:30:00	0.39583	-16.184	-0.264	3.011	1.092	16.845	17.7	From_Marsh
1516	4029	20/06/2014	IMG_3452	1	1	39	39	39	0	0	0	0	0	2	2	1	20	6	2014	9:45:00	0.40625	-16.721	-0.261	3.009	1.09	16.858	17.7	From_Marsh
1517	4030	20/06/2014	IMG_3453	1	1	34	34	34	0	0	0	0	0	2	2	1	20	6	2014	10:00:00	0.41667	-16.784	-0.265	3.009	1.087	16.874	17.8	From_Marsh
1518	4031	20/06/2014	IMG_3454	1	1	48	48	48	0	0	0	0	0	2	2	1	20	6	2014	10:15:00	0.42708	-17.315	-0.265	3.009	1.085	16.896	17.8	From_Marsh
1519	4032	20/06/2014	IMG_3455	1	1	37	37	37	0	0	0	0	0	2	2	1	20	6	2014	10:30:00	0.4375	-17.811	-0.269	3.008	1.083	16.903	17.8	From_Marsh
1520	4033	20/06/2014	IMG_3456	1	1	40	40	40	0	0	0	0	0	2	2	1	20	6	2014	10:45:00	0.44792	-18.296	-0.279	3.008	1.084	16.902	17.8	From_Marsh
1521	4034	20/06/2014	IMG_3457	1	1	49	49	49	0	0	0	0	0	2	2	1	20	6	2014	11:00:00	0.45833	-18.172	-0.28	3.006	1.084	16.921	17.8	From_Marsh
1522	4035	20/06/2014	IMG_3458	1	1	15	15	15	0	0	0	0	0	2	2	1	20	6	2014	11:15:00	0.46875	-17.918	-0.29	3.006	1.087	16.946	17.9	From_Marsh
1523	4036	20/06/2014	IMG_3459	1	1	22	26	26	0	5	0	0	17	1	2	1	20	6	2014	11:30:00	0.47917	-17.085	-0.298	3.007	1.091	16.971	17.9	From_Marsh
1524	4037	20/06/2014	IMG_3460	1	1	33	34	34	0	2	0	0	4	2	2	1	20	6	2014	11:45:00	0.48958	-15.893	-0.307	3.008	1.098	16.958	17.9	From_Marsh
1525	4038	20/06/2014	IMG_3461	1	1	31	32	32	0	1	0	0	2	2	2	1	20	6	2014	12:00:00	0.5	-15.075	-0.304	3.009	1.1	16.954	17.9	From_Marsh
1526	4039	20/06/2014	IMG_3462	1	1	22	23	23	0	2	0	0	6	2	2	1	20	6	2014	12:15:00	0.51042	-15.364	-0.299	3.012	1.099	16.967	17.9	From_Marsh
1527	4040	20/06/2014	IMG_3463	1	1	28	32	32	0	4	0	0	15	2	2	1	20	6	2014	12:30:00	0.52083	-15.331	-0.284	3.013	1.098	16.992	18	From_Marsh
1528	4041	20/06/2014	IMG_3464	1	1	30	31	31	0	2	0	0	2	2	2	1	20	6	2014	12:45:00	0.53125	-15.274	-0.263	3.016	1.099	17.018	18	From_Marsh
1529	4042	20/06/2014	IMG_3465	1	1	8	10	10	0	7	0	0	24	1	2	1	20	6	2014	13:00:00	0.54167	-14.837	-0.248	3.016	1.102	17.044	18	From_Marsh
1530	4043	20/06/2014	IMG_3466	1	1	36	38	38	0	2	0	0	6	2	2	1	20	6	2014	13:15:00	0.55208	-14.667	-0.253	3.02	1.102	17.067	18	From_Marsh
1531	4044	20/06/2014	IMG_3467	1	1	30	30	30	0	0	0	0	0	2	2	1	20	6	2014	13:30:00	0.5625	-14.894	-0.252	3.019	1.101	17.085	18	From_Marsh
1532	4045	20/06/2014	IMG_3468	1	1	23	23	23	0	1	0	0	1	2	2	1	20	6	2014	13:45:00	0.57292	-15.373	-0.251	3.019	1.099	17.11	18	From_Marsh
1533	4046	20/06/2014	IMG_3469	1	1	14	15	15	0	3	0	0	10	1	2	1	20	6	2014	14:00:00	0.58333	-15.899	-0.243	3.021	1.093	17.129	18	From_Marsh
1534	4047	20/06/2014	IMG_3470	1	1	23	27	27	0	5	0	0	19	1	2	1	20	6	2014	14:15:00	0.59375	-16.582	-0.24	3.021	1.097	17.132	18	From_Marsh
1535	4048	20/06/2014	IMG_3471	1	1	9	10	10	0	4	0	0	12	2	2	1	20	6	2014	14:30:00	0.60417	-17.228	-0.244	3.021	1.1	17.121	18.1	From_Marsh
1536	4049	20/06/2014	IMG_3472	1	1	16	19	19	0	4	0	0	19	2	2	1	20	6	2014	14:45:00	0.61458	-16.053	-0.253	3.021	1.105	17.164	18.1	From_Marsh
1537	4050	20/06/2014	IMG_3473	1	1	14	17	17	0	5	0	0	25	2	2	1	20	6	2014	15:00:00	0.625	-15.587	-0.262	3.019	1.105	17.232	18.2	From_Marsh
1538	4051	20/06/2014	IMG_3474	1	1	55	55	55	0	0	0	0	0	2	2	1	20	6	2014	15:15:00	0.63542	-15.336	-0.274	3.019	1.104	17.298	18.2	From_Marsh
1539	4052	20/06/2014	IMG_3475	1	1	12	13	13	0	5	0	0	8	2	2	1	20	6	2014	15:30:00	0.64583	-15.959	-0.285	3.021	1.103	17.339	18.2	From_Marsh
1540	4053	20/06/2014	IMG_3476	1	1	27	31	31	0	4	0	0	15	2	1	1	20	6	2014	15:45:00	0.65625	-16.224	-0.264	3.023	1.101	17.36	18.2	From_Marsh
1541	4054	20/06/2014	IMG_3477	1	1	17	20	20	0	9	0	0	17	1	2	1	20	6	2014	16:00:00	0.66667	-15.976	-0.256	3.022	1.101	17.372	18.2	From_Marsh
1542	4055	20/06/2014	IMG_3478	1	1	18	21	21	0	5	0	0	15	1	2	1	20	6	2014	16:15:00	0.67708	-16.631	-0.252	3.023	1.1	17.37	18.2	From_Marsh
1543	4056	20/06/2014	IMG_3479	1	1	18	22	22	0	6	0	0	21	2	1	1	20	6	2014	16:30:00	0.6875	-16.659	-0.262	3.025	1.101	17.372	18.3	From_Marsh
1544	4057	20/06/2014	IMG_3480	1	1	47	53	53	0	1	0	0	12	2	1	1	20	6	2014	16:45:00	0.69792	-16.17	-0.267	3.023	1.101	17.423	18.3	From_Marsh
1545	4058	20/06/2014	IMG_3481	1	1	44	49	49	0	1	0	0	11	2	2	1	20	6	2014	17:00:00	0.70833	-16.318	-0.263	3.021	1.101	17.496	18.3	From_Marsh
1546	4059	20/06/2014	IMG_3482	1	1	47	51	51	0	2	0	0	8	2	1	1	20	6	2014	17:15:00	0.71875	-15.928	-0.275	3.021	1.101	17.555	18.4	From_Marsh
1547	4060	20/06/2014	IMG_3483	1	1	19	24	24	0	8	0	0	25	1	1	1	20	6	2014	17:30:00	0.72917	-15.312	-0.275	3.021	1.105	17.629	18.4	From_Marsh
1548	4061	20/06/2014	IMG_3484	1	1	27	32	32	0	5	0	0	19	2	1	1	20	6	2014	17:45:00	0.73958	-13.337	-0.267	3.021	1.112	17.687	18.5	From_Marsh
1549	4062	20/06/2014	IMG_3485	1	1	31	34	34	0	4	0	0	11	2	1	1	20	6	2014	18:00:00	0.75	-11.472	-0.269	3.021	1.115	17.726	18.5	From_Marsh
1550	4063	20/06/2014	IMG_3486	1	1	35	42	42	0	7	0	0	21	2	1	1	20	6	2014	18:15:00	0.76042	-9.788	-0.263	3.019	1.119	17.76	18.5	From_Marsh
1551	4064	20/06/2014	IMG_3487	1	1	9	11	11	0	8	0	0	26	1	1	1	20	6	2014	18:30:00	0.77083	-7.765	-0.251	3.023	1.121	17.792	18.6	From_Marsh
1552	4065	20/06/2014	IMG_3488	1	1	7	9	9	0	8	0	0	24	1	1	1	20	6	2014	18:45:00	0.78125	-5.648	-0.216	3.026	1.126	17.817	18.6	From_Marsh
1553	4066	20/06/2014	IMG_3489	1	1	12	16	16	0	10	0	0	32	1	1	1	20	6	2014	19:00:00	0.79167	-5.704	-0.183	3.028	1.125	17.835	18.6	From_Marsh
1554	4067	20/06/2014	IMG_3490	1	1	23	26	26	0	5	0	0	13	2	2	1	20	6	2014	19:15:00	0.80208	-5.956	-0.154	3.029	1.122	17.85	18.6	From_Marsh
1555	4068	20/06/2014	IMG_3491	1	1	14	17	17	0	6	0	0	24	1	1	1	20	6	2014	19:30:00	0.8125	-7.06	-0.118	3.03	1.119	17.777	18.6	From_Marsh
1556	4069	20/06/2014	IMG_3492	1	1	3	4	4	0	12	0	0	25	1	1	1	20	6	2014	19:45:00	0.82292	-8.21	-0.081	3.031	1.118	17.7	18.6	From_Marsh
1557	4070	20/06/2014	IMG_3493	1	1	11	11	11	0	0	0	0	0	2	2	3	20	6	2014	20:00:00	0.83333	-10.658	-0.082	3.03	1.108	17.653	18.6	From_Marsh
1558	4071	20/06/2014	IMG_3494	1	1	2	3	3	0	12	0	0	34	1	1	1	20	6	2014	20:15:00	0.84375	-13.134	-0.087	3.029	1.111	17.623	18.6	From_Marsh
1559	4072	20/06/2014	IMG_3495	1	1	0	0	0	0	6	0	0	26	1	2	1	20	6	2014	20:30:00	0.85417	-12.491	-0.106	3.026	1.123	17.607	18.6	From_Marsh
1560	4073	20/06/2014	IMG_3496	1	1	2	2	2	0	5	0	0	13	2	1	1	20	6	2014	20:45:00	0.86458	-11.741	-0.126	3.028	1.123	17.607	18.7	From_Marsh
1561	4074	20/06/2014	IMG_3497	1	1	0	0	0	0	10	0	0	28	1	1	1	20	6	2014	21:00:00	0.875	-11.472	-0.169	3.026	1.118	17.601	18.7	From_Marsh
1562	4075	20/06/2014	IMG_3498	1	1	2	2	2	0	6	0	0	11	1	1	1	20	6	2014	21:15:00	0.88542	-11.582	-0.212	3.028	1.116	17.584	18.6	From_Marsh
1563	4076	20/06/2014	IMG_3499	1	1	0	0	0	0	9	0	0	27	1	1	1	20	6	2014	21:30:00	0.89583	-12.379	-0.2	3.034	1.116	17.57	18.6	From_Marsh
1564	4077	20/06/2014	IMG_3500	1	1	4	6	6	0	16	0	0	38	2	1	1	20	6	2014	21:45:00	0.90625	-12.196	-0.187	3.034	1.114	17.554	18.6	From_Marsh
1565	4108	21/06/2014	IMG_3531	1	1	11	14	14	0	8	0	0	28	1	1	2	21	6	2014	5:30:00	0.22917	-11.692	-0.176	3.021	1.109	17.122	18.1	From_Marsh
1566	4109	21/06/2014	IMG_3532	1	1	0	0	0	0	16	0	0	45	1	1	3	21	6	2014	5:45:00	0.23958	-11.624	-0.179	3.023	1.109	17.125	18.1	From_Marsh
1567	4110	21/06/2014	IMG_3533	1	1	7	9	9	0	18	0	0	31	1	1	2	21	6	2014	6:00:00	0.25	-11.719	-0.187	3.021	1.109	17.127	18	From_Marsh
1568	4111	21/06/2014	IMG_3534	1	1	21	27	27	0	11	0	0	28	1	1	1	21	6	2014	6:15:00	0.26042	-11.421	-0.189	3.019	1.109	17.113	18	From_Marsh
1569	4112	21/06/2014	IMG_3535	1	1	6	9	9	0	15	0	0	45	1	1	1	21	6	2014	6:30:00	0.27083	-11.45	-0.188	3.019	1.109	17.094	18	From_Marsh
1570	4113	21/06/2014	IMG_3536	1	1	0	0	0	0	20	0	0	55	1	1	1	21	6	2014	6:45:00	0.28125	-10.55	-0.187	3.018	1.108	17.081	18	From_Marsh
1571	4114	21/06/2014	IMG_3537	1	1	0	0	0	0	18	0	0	49	1	1	1	21	6	2014	7:00:00	0.29167	-10.685	-0.189	3.015	1.106	17.069	18	From_Marsh
1572	4115	21/06/2014	IMG_3538	1	1	0	0	0	0	19	0	0	51	1	1	1	21	6	2014	7:15:00	0.30208	-10.455	-0.184	3.017	1.107	17.056	18	From_Marsh
1573	4116	21/06/2014	IMG_3539	1	1	6	8	8	0	13	0	0	37	1	1	1	21	6	2014	7:30:00	0.3125	-10.502	-0.184	3.017	1.105	17.038	18	From_Marsh
1574	4117	21/06/2014	IMG_3540	1	1	8	11	11	0	16	0	0	39	1	1	1	21	6	2014	7:45:00	0.32292	-10.717	-0.169	3.014	1.104	17.01	17.9	From_Marsh
1575	4118	21/06/2014	IMG_3541	1	1	8	11	11	0	9	0	0	32	2	1	1	21	6	2014	8:00:00	0.33333	-10.933	-0.171	3.013	1.103	16.997	18	From_Marsh
1576	4119	21/06/2014	IMG_3542	1	1	26	31	31	0	9	0	0	19	2	2	1	21	6	2014	8:15:00	0.34375	-10.641	-0.167	3.013	1.103	17.008	18	From_Marsh
1577	4120	21/06/2014	IMG_3543	1	1	22	25	25	0	5	0	0	14	2	2	1	21	6	2014	8:30:00	0.35417	-11.371	-0.168	3.011	1.098	17.029	18	From_Marsh
1578	4121	21/06/2014	IMG_3544	1	1	39	47	47	0	4	0	0	21	2	1	1	21	6	2014	8:45:00	0.36458	-10.824	-0.172	3.01	1.1	17.05	18	From_Marsh
1579	4122	21/06/2014	IMG_3545	1	1	15	20	20	0	8	0	0	36	1	1	1	21	6	2014	9:00:00	0.375	-11.032	-0.176	3.008	1.099	17.084	18	From_Marsh
1580	4123	21/06/2014	IMG_3546	1	1	31	41	41	0	9	0	0	31	1	1	1	21	6	2014	9:15:00	0.38542	-11.35	-0.171	3.007	1.098	17.122	18	From_Marsh
1581	4124	21/06/2014	IMG_3547	1	1	42	47	47	0	3	0	0	12	2	1	1	21	6	2014	9:30:00	0.39583	-11.258	-0.184	3.006	1.098	17.161	18.1	From_Marsh
1582	4125	21/06/2014	IMG_3548	1	1	49	54	54	0	1	0	0	11	2	1	1	21	6	2014	9:45:00	0.40625	-11.332	-0.174	3.009	1.099	17.225	18.1	From_Marsh
1583	4126	21/06/2014	IMG_3549	1	1	29	37	37	0	7	0	0	27	2	1	1	21	6	2014	10:00:00	0.41667	-11.449	-0.178	3.006	1.098	17.284	18.1	From_Marsh
1584	4127	21/06/2014	IMG_3550	1	1	41	52	52	0	3	0	0	26	2	1	1	21	6	2014	10:15:00	0.42708	-11.562	-0.184	3.007	1.1	17.341	18.2	From_Marsh
