SortIt,ImageNo,ImageName,folder,Site,SiteNo,Side,SideNo,Date,Time,LFC,LFCC,DF,Pelicans,Grebes,Cormorant,Percent.Obstructed,Exposure,Image.Clarity,Water.Clarity,Month,Day,Year,Time,Date.Time,Discharge.cms,Velocity.m.s,Argo.Depth.m,Logger.Depth.m,Logger.Temp.C,DucksUnlimited.Temp,Camera.Height.cm,width.m,height.m,Area.m.sq,Correction.factor,LFCCR
1288,1941,IMG_1364,100RECNX,Waterhen,1,Lake,1,29/05/2014,15:45:00,42,43.13,0,0,0,0,2.7,2,1,1,29,5,2014,15:45:00,29/05/2014 15:45,-10.776,-0.176,2.941,1.038,15.726,16.9,3.09990505,2.397249572,1.797944929,4.310122712,1.02,44
1289,1942,IMG_1365,100RECNX,Waterhen,1,Lake,1,29/05/2014,16:00:00,40,42.32,0,0,0,0,5.8,2,1,1,29,5,2014,16:00:00,29/05/2014 16:00,-10.606,-0.188,2.939,1.038,15.784,17.7,3.10182895,2.398737382,1.799060791,4.315474372,1.0187,43
1290,1943,IMG_1366,100RECNX,Waterhen,1,Lake,1,29/05/2014,16:15:00,51,54.37,0,0,0,0,6.6,2,1,1,29,5,2014,16:15:00,29/05/2014 16:15,-11.113,-0.178,2.944,1.035,15.793,18.1,3.0970192,2.395017858,1.796271136,4.302101448,1.0219,56
1291,1944,IMG_1367,100RECNX,Waterhen,1,Lake,1,29/05/2014,16:30:00,48,50.16,0,0,0,0,4.5,2,1,1,29,5,2014,16:30:00,29/05/2014 16:30,-11.953,-0.189,2.939,1.041,15.749,18.3,3.10182895,2.398737382,1.799060791,4.315474372,1.0187,51
1292,1945,IMG_1368,100RECNX,Waterhen,1,Lake,1,29/05/2014,16:45:00,44,45.89,0,0,0,0,4.3,2,1,1,29,5,2014,16:45:00,29/05/2014 16:45,-12.499,-0.182,2.939,1.038,15.914,18.5,3.10182895,2.398737382,1.799060791,4.315474372,1.0187,47
1293,1946,IMG_1369,100RECNX,Waterhen,1,Lake,1,29/05/2014,17:00:00,45,47.61,0,0,0,0,5.8,2,1,1,29,5,2014,17:00:00,29/05/2014 17:00,-13.253,-0.178,2.945,1.035,16.407,18.7,3.09605725,2.394273953,1.795713205,4.299429354,1.0225,49
1294,1947,IMG_1370,100RECNX,Waterhen,1,Lake,1,29/05/2014,17:15:00,42,43.76,0,0,0,0,4.2,2,1,1,29,5,2014,17:15:00,29/05/2014 17:15,-13.524,-0.188,2.944,1.036,17.077,18.9,3.0970192,2.395017858,1.796271136,4.302101448,1.0219,45
1295,1948,IMG_1371,100RECNX,Waterhen,1,Lake,1,29/05/2014,17:30:00,57,59.17,0,0,0,0,3.8,2,1,1,29,5,2014,17:30:00,29/05/2014 17:30,-13.85,-0.203,2.944,1.032,17.632,19.1,3.0970192,2.395017858,1.796271136,4.302101448,1.0219,60
1296,1949,IMG_1372,100RECNX,Waterhen,1,Lake,1,29/05/2014,17:45:00,65,67.67,0,0,0,0,4.1,2,1,1,29,5,2014,17:45:00,29/05/2014 17:45,-13.541,-0.213,2.945,1.037,17.798,19.2,3.09605725,2.394273953,1.795713205,4.299429354,1.0225,69
1297,1950,IMG_1373,100RECNX,Waterhen,1,Lake,1,29/05/2014,18:00:00,43,45.62,0,0,0,0,6.1,2,1,1,29,5,2014,18:00:00,29/05/2014 18:00,-13.117,-0.227,2.944,1.037,17.852,19.2,3.0970192,2.395017858,1.796271136,4.302101448,1.0219,47
1298,1951,IMG_1374,100RECNX,Waterhen,1,Lake,1,29/05/2014,18:15:00,54,57.13,0,0,0,0,5.8,2,1,1,29,5,2014,18:15:00,29/05/2014 18:15,-13.542,-0.232,2.944,1.034,17.836,19.3,3.0970192,2.395017858,1.796271136,4.302101448,1.0219,58
1299,1952,IMG_1375,100RECNX,Waterhen,1,Lake,1,29/05/2014,18:30:00,58,60.84,0,0,0,0,4.9,2,1,1,29,5,2014,18:30:00,29/05/2014 18:30,-14.471,-0.237,2.95,1.029,17.615,19.3,3.0912475,2.390554429,1.79292355,4.286081334,1.0257,62
1300,1953,IMG_1376,100RECNX,Waterhen,1,Lake,1,29/05/2014,18:45:00,44,47.74,0,0,0,0,8.5,2,1,1,29,5,2014,18:45:00,29/05/2014 18:45,-14.324,-0.232,2.949,1.032,17.553,19.3,3.09220945,2.391298334,1.793481481,4.288749278,1.025,49
1301,1954,IMG_1377,100RECNX,Waterhen,1,Lake,1,29/05/2014,19:00:00,51,53.45,0,0,0,0,4.8,2,1,1,29,5,2014,19:00:00,29/05/2014 19:00,-13.994,-0.224,2.947,1.038,17.633,19.4,3.09413335,2.392786144,1.794597343,4.294087656,1.0238,55
1302,1955,IMG_1378,100RECNX,Waterhen,1,Lake,1,29/05/2014,19:15:00,47,49.02,0,0,0,0,4.3,2,1,1,29,5,2014,19:15:00,29/05/2014 19:15,-12.697,-0.233,2.943,1.038,17.674,19.4,3.09798115,2.395761763,1.796829067,4.304774373,1.0212,50
1303,1956,IMG_1379,100RECNX,Waterhen,1,Lake,1,29/05/2014,19:30:00,45,45,0,0,0,0,0,2,1,1,29,5,2014,19:30:00,29/05/2014 19:30,-10.87,-0.25,2.941,1.041,17.748,19.4,3.09990505,2.397249572,1.797944929,4.310122712,1.02,46
1304,1957,IMG_1380,100RECNX,Waterhen,1,Lake,1,29/05/2014,19:45:00,49,49,0,0,0,0,0,2,1,1,29,5,2014,19:45:00,29/05/2014 19:45,-10.185,-0.247,2.946,1.043,17.833,19.4,3.0950953,2.393530048,1.795155274,4.29675809,1.0231,50
1305,1958,IMG_1381,100RECNX,Waterhen,1,Lake,1,29/05/2014,20:00:00,35,35,0,0,0,0,0,2,1,1,29,5,2014,20:00:00,29/05/2014 20:00,-9.311,-0.24,2.948,1.042,18.281,19.4,3.0931714,2.392042239,1.794039412,4.291418052,1.0244,36
1306,1959,IMG_1382,100RECNX,Waterhen,1,Lake,1,29/05/2014,20:15:00,52,52,0,0,0,0,0,2,1,1,29,5,2014,20:15:00,29/05/2014 20:15,-8.654,-0.217,2.946,1.04,18.123,19.4,3.0950953,2.393530048,1.795155274,4.29675809,1.0231,53
1307,1960,IMG_1383,100RECNX,Waterhen,1,Lake,1,29/05/2014,20:30:00,50,50,0,0,0,0,0,2,2,1,29,5,2014,20:30:00,29/05/2014 20:30,-9.868,-0.183,2.944,1.035,18.181,19.5,3.0970192,2.395017858,1.796271136,4.302101448,1.0219,51
1308,1961,IMG_1384,100RECNX,Waterhen,1,Lake,1,29/05/2014,20:45:00,48,48,0,0,0,0,0,2,2,1,29,5,2014,20:45:00,29/05/2014 20:45,-10.779,-0.17,2.947,1.031,18.354,19.5,3.09413335,2.392786144,1.794597343,4.294087656,1.0238,49
1309,1962,IMG_1385,100RECNX,Waterhen,1,Lake,1,29/05/2014,21:00:00,50,50,0,0,0,0,0,2,2,1,29,5,2014,21:00:00,29/05/2014 21:00,-12.176,-0.154,2.946,1.032,18.497,19.5,3.0950953,2.393530048,1.795155274,4.29675809,1.0231,51
1310,1963,IMG_1386,100RECNX,Waterhen,1,Lake,1,29/05/2014,21:15:00,52,53.92,0,0,0,0,3.7,2,2,1,29,5,2014,21:15:00,29/05/2014 21:15,-12.94,-0.142,2.945,1.034,18.497,19.6,3.09605725,2.394273953,1.795713205,4.299429354,1.0225,55
1311,1964,IMG_1387,100RECNX,Waterhen,1,Lake,1,29/05/2014,21:30:00,32,33.15,0,0,0,0,3.6,2,1,3,29,5,2014,21:30:00,29/05/2014 21:30,-12.914,-0.165,2.94,1.033,18.487,19.6,3.100867,2.397993477,1.79850286,4.312798127,1.0193,34
1312,1996,IMG_1419,100RECNX,Waterhen,1,Lake,1,30/05/2014,5:30:00,32,32.64,0,0,0,0,2,2,1,3,30,5,2014,5:30:00,30/05/2014 5:30,-3.502,0.055,2.95,1.063,16.508,17.6,3.0912475,2.390554429,1.79292355,4.286081334,1.0257,33
1313,1997,IMG_1420,100RECNX,Waterhen,1,Lake,1,30/05/2014,5:45:00,24,25.66,0,3,0,0,6.9,2,1,2,30,5,2014,5:45:00,30/05/2014 5:45,-2.185,0.019,2.948,1.064,16.47,17.6,3.0931714,2.392042239,1.794039412,4.291418052,1.0244,26
1314,1998,IMG_1421,100RECNX,Waterhen,1,Lake,1,30/05/2014,6:00:00,12,12,0,0,0,0,0,2,1,2,30,5,2014,6:00:00,30/05/2014 6:00,-0.198,-0.02,2.943,1.068,16.466,17.6,3.09798115,2.395761763,1.796829067,4.304774373,1.0212,12
1315,1999,IMG_1422,100RECNX,Waterhen,1,Lake,1,30/05/2014,6:15:00,0,0,0,0,0,0,0,2,1,2,30,5,2014,6:15:00,30/05/2014 6:15,2.337,-0.046,2.948,1.069,16.458,17.6,3.0931714,2.392042239,1.794039412,4.291418052,1.0244,0
1316,2000,IMG_1423,100RECNX,Waterhen,1,Lake,1,30/05/2014,6:30:00,0,0,0,1,0,0,4.7,2,1,3,30,5,2014,6:30:00,30/05/2014 6:30,4.685,-0.047,2.944,1.071,16.485,17.4,3.0970192,2.395017858,1.796271136,4.302101448,1.0219,0
1317,2001,IMG_1424,100RECNX,Waterhen,1,Lake,1,30/05/2014,6:45:00,1,1,0,0,0,0,0,2,1,3,30,5,2014,6:45:00,30/05/2014 6:45,6.487,-0.023,2.951,1.072,16.486,17.4,3.09028555,2.389810524,1.792365619,4.28341422,1.0263,1
1318,2002,IMG_1425,100RECNX,Waterhen,1,Lake,1,30/05/2014,7:00:00,2,2,0,0,0,0,0,2,1,3,30,5,2014,7:00:00,30/05/2014 7:00,8.596,0.014,2.955,1.077,16.447,17.3,3.08643775,2.386834905,1.790133895,4.272754066,1.0289,2
1319,2003,IMG_1426,100RECNX,Waterhen,1,Lake,1,30/05/2014,7:15:00,1,1,0,0,0,0,0,2,1,3,30,5,2014,7:15:00,30/05/2014 7:15,8.738,0.061,2.954,1.076,16.413,17.3,3.0873997,2.38757881,1.790691826,4.275417859,1.0282,1
1320,2004,IMG_1427,100RECNX,Waterhen,1,Lake,1,30/05/2014,7:30:00,0,0,0,0,0,0,0,2,1,3,30,5,2014,7:30:00,30/05/2014 7:30,8.488,0.104,2.946,1.078,16.404,17.3,3.0950953,2.393530048,1.795155274,4.29675809,1.0231,0
1321,2005,IMG_1428,100RECNX,Waterhen,1,Lake,1,30/05/2014,7:45:00,0,0,0,1,0,0,1.9,2,1,3,30,5,2014,7:45:00,30/05/2014 7:45,8.465,0.137,2.949,1.076,16.425,17.3,3.09220945,2.391298334,1.793481481,4.288749278,1.025,0
1322,2006,IMG_1429,100RECNX,Waterhen,1,Lake,1,30/05/2014,8:00:00,1,1,0,0,0,0,0,2,1,3,30,5,2014,8:00:00,30/05/2014 8:00,6.283,0.176,2.947,1.074,16.449,17.3,3.09413335,2.392786144,1.794597343,4.294087656,1.0238,1
1323,2007,IMG_1430,100RECNX,Waterhen,1,Lake,1,30/05/2014,8:15:00,5,5,0,0,0,0,0,2,1,3,30,5,2014,8:15:00,30/05/2014 8:15,6.632,0.179,2.948,1.07,16.467,17.3,3.0931714,2.392042239,1.794039412,4.291418052,1.0244,5
1324,2008,IMG_1431,100RECNX,Waterhen,1,Lake,1,30/05/2014,8:30:00,12,12,0,0,0,0,0,2,1,3,30,5,2014,8:30:00,30/05/2014 8:30,2.41,0.174,2.947,1.067,16.466,17.3,3.09413335,2.392786144,1.794597343,4.294087656,1.0238,12
1325,2009,IMG_1432,100RECNX,Waterhen,1,Lake,1,30/05/2014,8:45:00,0,0,0,14,0,0,33.6,2,1,3,30,5,2014,8:45:00,30/05/2014 8:45,2.704,0.173,2.953,1.067,16.475,17.4,3.08836165,2.388322715,1.791249757,4.278082483,1.0276,0
1326,2010,IMG_1433,100RECNX,Waterhen,1,Lake,1,30/05/2014,9:00:00,10,10,0,0,0,0,0,2,1,3,30,5,2014,9:00:00,30/05/2014 9:00,3.007,0.133,2.952,1.069,16.501,17.4,3.0893236,2.38906662,1.791807688,4.280747936,1.027,10
1327,2011,IMG_1434,100RECNX,Waterhen,1,Lake,1,30/05/2014,9:15:00,21,21,0,0,0,0,0,2,1,3,30,5,2014,9:15:00,30/05/2014 9:15,3.878,0.14,2.945,1.071,16.532,17.5,3.09605725,2.394273953,1.795713205,4.299429354,1.0225,21
1328,2012,IMG_1435,100RECNX,Waterhen,1,Lake,1,30/05/2014,9:30:00,8,8,0,0,0,0,0,2,1,3,30,5,2014,9:30:00,30/05/2014 9:30,5.058,0.062,2.948,1.072,16.57,17.6,3.0931714,2.392042239,1.794039412,4.291418052,1.0244,8
1329,2013,IMG_1436,100RECNX,Waterhen,1,Lake,1,30/05/2014,9:45:00,27,27,0,0,0,0,0,2,1,3,30,5,2014,9:45:00,30/05/2014 9:45,4.665,0.068,2.946,1.072,16.654,17.6,3.0950953,2.393530048,1.795155274,4.29675809,1.0231,28
1330,2014,IMG_1437,100RECNX,Waterhen,1,Lake,1,30/05/2014,10:00:00,18,18,0,0,0,0,0,2,1,3,30,5,2014,10:00:00,30/05/2014 10:00,5.153,0.073,2.948,1.074,16.742,17.7,3.0931714,2.392042239,1.794039412,4.291418052,1.0244,18
1331,2015,IMG_1438,100RECNX,Waterhen,1,Lake,1,30/05/2014,10:15:00,15,15,0,0,0,0,0,2,1,3,30,5,2014,10:15:00,30/05/2014 10:15,4.833,0.089,2.949,1.074,16.911,17.7,3.09220945,2.391298334,1.793481481,4.288749278,1.025,15
1332,2016,IMG_1439,100RECNX,Waterhen,1,Lake,1,30/05/2014,10:30:00,16,16,0,0,0,0,0,2,1,3,30,5,2014,10:30:00,30/05/2014 10:30,4.838,0.111,2.944,1.071,17.066,17.9,3.0970192,2.395017858,1.796271136,4.302101448,1.0219,16
1333,2017,IMG_1440,100RECNX,Waterhen,1,Lake,1,30/05/2014,10:45:00,22,22,0,0,0,0,0,2,1,3,30,5,2014,10:45:00,30/05/2014 10:45,4.035,0.104,2.94,1.068,17.22,18,3.100867,2.397993477,1.79850286,4.312798127,1.0193,22
1334,2018,IMG_1441,100RECNX,Waterhen,1,Lake,1,30/05/2014,11:00:00,14,14,0,0,0,0,0,2,1,3,30,5,2014,11:00:00,30/05/2014 11:00,3.035,0.113,2.94,1.065,17.379,18.1,3.100867,2.397993477,1.79850286,4.312798127,1.0193,14
1335,2019,IMG_1442,100RECNX,Waterhen,1,Lake,1,30/05/2014,11:15:00,18,18.81,0,1,0,0,4.5,2,1,3,30,5,2014,11:15:00,30/05/2014 11:15,2.55,0.107,2.942,1.064,17.523,18.2,3.0989431,2.396505668,1.797386998,4.307448127,1.0206,19
1336,2020,IMG_1443,100RECNX,Waterhen,1,Lake,1,30/05/2014,11:30:00,2,2.4,0,6,0,0,20.2,2,1,3,30,5,2014,11:30:00,30/05/2014 11:30,2.113,0.107,2.943,1.065,17.62,18.2,3.09798115,2.395761763,1.796829067,4.304774373,1.0212,2
1337,2021,IMG_1444,100RECNX,Waterhen,1,Lake,1,30/05/2014,11:45:00,0,0,0,0,0,0,0,2,1,3,30,5,2014,11:45:00,30/05/2014 11:45,2.155,0.093,2.935,1.066,17.705,18.4,3.10567675,2.401713001,1.801292515,4.326187652,1.0162,0
1338,2022,IMG_1445,100RECNX,Waterhen,1,Lake,1,30/05/2014,12:00:00,3,3,0,0,0,0,0,2,1,3,30,5,2014,12:00:00,30/05/2014 12:00,4.285,0.074,2.935,1.066,17.8,18.4,3.10567675,2.401713001,1.801292515,4.326187652,1.0162,3
1339,2023,IMG_1446,100RECNX,Waterhen,1,Lake,1,30/05/2014,12:15:00,19,19,0,0,0,0,0,2,1,3,30,5,2014,12:15:00,30/05/2014 12:15,3.103,0.065,2.935,1.065,17.855,18.5,3.10567675,2.401713001,1.801292515,4.326187652,1.0162,19
1340,2024,IMG_1447,100RECNX,Waterhen,1,Lake,1,30/05/2014,12:30:00,0,0,0,0,0,0,0,2,1,3,30,5,2014,12:30:00,30/05/2014 12:30,2.169,0.057,2.93,1.067,17.95,18.6,3.1104865,2.405432525,1.80408217,4.33959793,1.013,0
1341,2025,IMG_1448,100RECNX,Waterhen,1,Lake,1,30/05/2014,12:45:00,3,3,0,0,0,0,0,2,1,3,30,5,2014,12:45:00,30/05/2014 12:45,3.542,0.058,2.94,1.068,18.12,18.7,3.100867,2.397993477,1.79850286,4.312798127,1.0193,3
1342,2026,IMG_1449,100RECNX,Waterhen,1,Lake,1,30/05/2014,13:00:00,27,29,0,0,0,0,7.4,2,1,2,30,5,2014,13:00:00,30/05/2014 13:00,3.141,0.097,2.939,1.073,18.31,18.8,3.10182895,2.398737382,1.799060791,4.315474372,1.0187,30
1343,2027,IMG_1450,100RECNX,Waterhen,1,Lake,1,30/05/2014,13:15:00,29,31.18,0,0,0,0,7.5,2,1,2,30,5,2014,13:15:00,30/05/2014 13:15,2.984,0.076,2.929,1.074,18.405,18.9,3.11144845,2.40617643,1.804640101,4.342282475,1.0124,32
1344,2028,IMG_1451,100RECNX,Waterhen,1,Lake,1,30/05/2014,13:30:00,15,17.55,0,0,0,0,17,2,1,2,30,5,2014,13:30:00,30/05/2014 13:30,2.667,0.058,2.932,1.077,18.563,19,3.1085626,2.403944715,1.802966308,4.334231328,1.0143,18
1345,2029,IMG_1452,100RECNX,Waterhen,1,Lake,1,30/05/2014,13:45:00,7,7.43,0,1,0,0,6.2,2,1,2,30,5,2014,13:45:00,30/05/2014 13:45,3.752,0.084,2.933,1.08,18.759,19.1,3.10760065,2.403200811,1.802408377,4.331549273,1.0149,8
1346,2030,IMG_1453,100RECNX,Waterhen,1,Lake,1,30/05/2014,14:00:00,12,12.42,0,0,0,0,3.5,2,1,2,30,5,2014,14:00:00,30/05/2014 14:00,4.288,0.076,2.934,1.079,18.941,19.2,3.1066387,2.402456906,1.801850446,4.328868047,1.0155,13
1347,2031,IMG_1454,100RECNX,Waterhen,1,Lake,1,30/05/2014,14:15:00,20,21.26,0,0,0,0,6.3,2,1,2,30,5,2014,14:15:00,30/05/2014 14:15,3.679,0.073,2.936,1.078,19.063,19.3,3.1047148,2.400969096,1.800734584,4.323508087,1.0168,22
1348,2032,IMG_1455,100RECNX,Waterhen,1,Lake,1,30/05/2014,14:30:00,32,34.05,0,0,0,0,6.4,2,1,2,30,5,2014,14:30:00,30/05/2014 14:30,2.658,0.067,2.94,1.079,19.17,19.4,3.100867,2.397993477,1.79850286,4.312798127,1.0193,35
1349,2033,IMG_1456,100RECNX,Waterhen,1,Lake,1,30/05/2014,14:45:00,36,38.38,0,0,0,0,6.6,2,1,2,30,5,2014,14:45:00,30/05/2014 14:45,2.235,0.087,2.942,1.076,19.253,19.5,3.0989431,2.396505668,1.797386998,4.307448127,1.0206,39
1350,2034,IMG_1457,100RECNX,Waterhen,1,Lake,1,30/05/2014,15:00:00,31,32.86,0,0,0,0,6,2,1,2,30,5,2014,15:00:00,30/05/2014 15:00,2.509,0.097,2.94,1.078,19.332,19.6,3.100867,2.397993477,1.79850286,4.312798127,1.0193,33
1351,2035,IMG_1458,100RECNX,Waterhen,1,Lake,1,30/05/2014,15:15:00,38,40.13,0,0,0,0,5.6,2,1,1,30,5,2014,15:15:00,30/05/2014 15:15,3.29,0.086,2.934,1.08,19.443,19.7,3.1066387,2.402456906,1.801850446,4.328868047,1.0155,41
1352,2036,IMG_1459,100RECNX,Waterhen,1,Lake,1,30/05/2014,15:30:00,40,42.68,0,0,0,0,6.7,2,1,1,30,5,2014,15:30:00,30/05/2014 15:30,3.21,0.067,2.935,1.08,19.59,19.7,3.10567675,2.401713001,1.801292515,4.326187652,1.0162,43
1353,2037,IMG_1460,100RECNX,Waterhen,1,Lake,1,30/05/2014,15:45:00,45,47.39,0,0,0,0,5.3,2,1,1,30,5,2014,15:45:00,30/05/2014 15:45,2.816,0.059,2.94,1.081,19.75,19.9,3.100867,2.397993477,1.79850286,4.312798127,1.0193,48
1354,2038,IMG_1461,100RECNX,Waterhen,1,Lake,1,30/05/2014,16:00:00,38,39.75,0,0,0,0,4.6,2,1,1,30,5,2014,16:00:00,30/05/2014 16:00,3.977,0.064,2.942,1.078,19.947,20.1,3.0989431,2.396505668,1.797386998,4.307448127,1.0206,41
1355,2039,IMG_1462,100RECNX,Waterhen,1,Lake,1,30/05/2014,16:15:00,50,51.25,0,0,0,0,2.5,2,1,1,30,5,2014,16:15:00,30/05/2014 16:15,2.659,0.078,2.954,1.076,20.1,20.1,3.0873997,2.38757881,1.790691826,4.275417859,1.0282,53
1356,2040,IMG_1463,100RECNX,Waterhen,1,Lake,1,30/05/2014,16:30:00,43,43.9,0,0,0,0,2.1,2,1,1,30,5,2014,16:30:00,30/05/2014 16:30,1.371,0.077,2.941,1.075,20.138,20.2,3.09990505,2.397249572,1.797944929,4.310122712,1.02,45
1357,2041,IMG_1464,100RECNX,Waterhen,1,Lake,1,30/05/2014,16:45:00,46,46,0,0,0,0,0,2,1,1,30,5,2014,16:45:00,30/05/2014 16:45,1.484,0.07,2.947,1.072,19.536,20.3,3.09413335,2.392786144,1.794597343,4.294087656,1.0238,47
1358,2042,IMG_1465,100RECNX,Waterhen,1,Lake,1,30/05/2014,17:00:00,29,29,0,0,0,0,0,2,1,2,30,5,2014,17:00:00,30/05/2014 17:00,1.745,0.091,2.945,1.068,19.214,20.3,3.09605725,2.394273953,1.795713205,4.299429354,1.0225,30
1359,2043,IMG_1466,100RECNX,Waterhen,1,Lake,1,30/05/2014,17:15:00,21,21,0,0,0,0,0,2,1,2,30,5,2014,17:15:00,30/05/2014 17:15,0.856,0.067,2.935,1.066,19.173,20.3,3.10567675,2.401713001,1.801292515,4.326187652,1.0162,21
1360,2044,IMG_1467,100RECNX,Waterhen,1,Lake,1,30/05/2014,17:30:00,23,23,0,0,0,0,0,2,1,2,30,5,2014,17:30:00,30/05/2014 17:30,1.209,0.043,2.94,1.064,19.243,20.3,3.100867,2.397993477,1.79850286,4.312798127,1.0193,23
1361,2045,IMG_1468,100RECNX,Waterhen,1,Lake,1,30/05/2014,17:45:00,29,29,0,0,0,0,0,2,1,2,30,5,2014,17:45:00,30/05/2014 17:45,2.044,0.045,2.945,1.062,19.065,20.3,3.09605725,2.394273953,1.795713205,4.299429354,1.0225,30
1362,2046,IMG_1469,100RECNX,Waterhen,1,Lake,1,30/05/2014,18:00:00,44,44,0,0,0,0,0,2,1,2,30,5,2014,18:00:00,30/05/2014 18:00,0.882,0.05,2.937,1.059,19.074,20.3,3.10375285,2.400225191,1.800176653,4.320829352,1.0174,45
1363,2047,IMG_1470,100RECNX,Waterhen,1,Lake,1,30/05/2014,18:15:00,18,18,0,0,0,0,0,2,1,2,30,5,2014,18:15:00,30/05/2014 18:15,-0.007,0.034,2.937,1.055,19.099,20.3,3.10375285,2.400225191,1.800176653,4.320829352,1.0174,18
1364,2048,IMG_1471,100RECNX,Waterhen,1,Lake,1,30/05/2014,18:30:00,18,18,0,0,0,0,0,2,1,2,30,5,2014,18:30:00,30/05/2014 18:30,-0.088,0.04,2.941,1.051,19.209,20.3,3.09990505,2.397249572,1.797944929,4.310122712,1.02,18
1365,2049,IMG_1472,100RECNX,Waterhen,1,Lake,1,30/05/2014,18:45:00,21,21,0,0,0,0,0,2,1,2,30,5,2014,18:45:00,30/05/2014 18:45,-0.732,0.056,2.939,1.05,19.365,20.3,3.10182895,2.398737382,1.799060791,4.315474372,1.0187,21
1366,2050,IMG_1473,100RECNX,Waterhen,1,Lake,1,30/05/2014,19:00:00,8,8.81,4,0,0,0,10.1,2,1,2,30,5,2014,19:00:00,30/05/2014 19:00,-1.591,0.034,2.936,1.05,18.979,20.3,3.1047148,2.400969096,1.800734584,4.323508087,1.0168,9
1367,2051,IMG_1474,100RECNX,Waterhen,1,Lake,1,30/05/2014,19:15:00,0,0,2,0,4,0,10.3,2,1,2,30,5,2014,19:15:00,30/05/2014 19:15,-2.127,0.018,2.935,1.052,19.231,20.3,3.10567675,2.401713001,1.801292515,4.326187652,1.0162,0
1368,2052,IMG_1475,100RECNX,Waterhen,1,Lake,1,30/05/2014,19:30:00,0,0,7,0,0,0,28.6,2,1,2,30,5,2014,19:30:00,30/05/2014 19:30,-1.591,0.016,2.932,1.054,19.355,20.3,3.1085626,2.403944715,1.802966308,4.334231328,1.0143,0
1369,2053,IMG_1476,100RECNX,Waterhen,1,Lake,1,30/05/2014,19:45:00,1,1.05,2,0,0,0,5,2,1,2,30,5,2014,19:45:00,30/05/2014 19:45,-1.056,0.004,2.93,1.056,18.742,20.3,3.1104865,2.405432525,1.80408217,4.33959793,1.013,1
1370,2054,IMG_1477,100RECNX,Waterhen,1,Lake,1,30/05/2014,20:00:00,1,1,0,0,0,0,0,2,1,2,30,5,2014,20:00:00,30/05/2014 20:00,-0.948,-0.012,2.93,1.056,18.831,20.3,3.1104865,2.405432525,1.80408217,4.33959793,1.013,1
1371,2055,IMG_1478,100RECNX,Waterhen,1,Lake,1,30/05/2014,20:15:00,0,0,0,1,0,0,4.3,2,1,2,30,5,2014,20:15:00,30/05/2014 20:15,-0.518,-0.022,2.93,1.056,18.347,20.3,3.1104865,2.405432525,1.80408217,4.33959793,1.013,0
1372,2056,IMG_1479,100RECNX,Waterhen,1,Lake,1,30/05/2014,20:30:00,0,0,1,1,0,0,1,2,1,2,30,5,2014,20:30:00,30/05/2014 20:30,-1.164,-0.012,2.93,1.052,18.402,20.3,3.1104865,2.405432525,1.80408217,4.33959793,1.013,0
1373,2057,IMG_1480,100RECNX,Waterhen,1,Lake,1,30/05/2014,20:45:00,12,12,0,0,0,0,0,2,1,2,30,5,2014,20:45:00,30/05/2014 20:45,-2.408,-0.002,2.933,1.053,18.656,20.3,3.10760065,2.403200811,1.802408377,4.331549273,1.0149,12
1374,2058,IMG_1481,100RECNX,Waterhen,1,Lake,1,30/05/2014,21:00:00,11,11,0,0,0,0,0,2,1,2,30,5,2014,21:00:00,30/05/2014 21:00,-3.65,0,2.933,1.052,19.09,20.2,3.10760065,2.403200811,1.802408377,4.331549273,1.0149,11
1375,2059,IMG_1482,100RECNX,Waterhen,1,Lake,1,30/05/2014,21:15:00,23,24.59,2,0,0,0,6.9,2,1,2,30,5,2014,21:15:00,30/05/2014 21:15,-4.572,0.008,2.933,1.056,18.555,20.1,3.10760065,2.403200811,1.802408377,4.331549273,1.0149,25
1376,2060,IMG_1483,100RECNX,Waterhen,1,Lake,1,30/05/2014,21:30:00,22,23.12,0,0,0,0,5.1,2,1,2,30,5,2014,21:30:00,30/05/2014 21:30,-4.525,-0.004,2.933,1.056,18.306,20,3.10760065,2.403200811,1.802408377,4.331549273,1.0149,23
1377,2092,IMG_1515,100RECNX,Waterhen,1,Lake,1,31/05/2014,5:30:00,28,29.2,0,0,0,0,4.3,2,1,2,31,5,2014,5:30:00,31/05/2014 5:30,0.839,0.031,2.954,1.076,17.14,18,3.0873997,2.38757881,1.790691826,4.275417859,1.0282,30
1378,2093,IMG_1516,100RECNX,Waterhen,1,Lake,1,31/05/2014,5:45:00,31,31,0,0,0,0,0,2,1,2,31,5,2014,5:45:00,31/05/2014 5:45,0.429,0.019,2.958,1.075,17.121,17.9,3.0835519,2.384603191,1.788460102,4.264767666,1.0308,32
1379,2094,IMG_1517,100RECNX,Waterhen,1,Lake,1,31/05/2014,6:00:00,33,33,0,0,0,0,0,2,1,2,31,5,2014,6:00:00,31/05/2014 6:00,0.238,0.036,2.957,1.077,17.127,17.9,3.08451385,2.385347096,1.789018033,4.267428969,1.0302,34
1380,2095,IMG_1518,100RECNX,Waterhen,1,Lake,1,31/05/2014,6:15:00,34,34,0,0,0,0,0,2,1,2,31,5,2014,6:15:00,31/05/2014 6:15,1.522,0.027,2.959,1.078,17.122,17.8,3.08258995,2.383859286,1.787902171,4.262107193,1.0314,35
